word,hyphenation,tune
linfernali,lin-fer-na-li,
linferno,lin-fer-no,
linfiammata,lin-fiam-ma-ta,
linfiammato,lin-fiam-ma-to,
linfima,lin-fi-ma,
linfimo,lin-fi-mo,
lingannati,lin-gan-na-ti,
linghilese,lin-ghi-le-se,
lingua,lìn-gua,"[True, False]"
linguaggio,lin-guàg-gio,"[False, True, False]"
lingue,lìng-ue,"[True, False]"
linno,lin-no,
linnocenti,lin-no-cen-ti,
linnocenza,lin-no-cen-za,
lino,lì-no,"[True, False]"
lintelletto,lin-tel-let-to,
lintelligenza,lin-tel-li-gen-za,
lintenzion,lin-ten-zion,
linterdetto,lin-ter-det-to,
linterna,lin-tèr-na,"[False, True, False]"
linterporsi,lin-ter-por-si,
lintima,lin-ti-ma,
lintrar,lin-trar,
lintrare,lin-tra-re,
lintrata,lin-tra-ta,
linverno,lin-ver-no,
lioncel,lion-cel,
lipocriti,li-po-cri-ti,
liqua,li-qua,
liquefatta,li-que-fat-ta,
liquor,lì-quor,"[True, False]"
lira,lì-ra,"[True, False]"
liscia,lì-scia,"[True, False]"
lisciarsi,li-sciar-si,
lisciarsintenda,li-sciar-sin-ten-da,
lisola,li-so-la,
lista,lì-sta,"[True, False]"
liste,li-ste,
litalica,li-ta-li-ca,
litame,li-ta-me,
litare,li-tà-re,"[False, True, False]"
lite,lì-te,"[True, False]"
liti,li-ti,
lito,lì-to,"[True, False]"
litorano,li-to-rà-no,"[False, False, True, False]"
litterati,lit-te-ra-ti,
livera,li-ve-ra,
livida,li-vi-da,
livide,li-vi-de,
livido,lì-vi-do,"[True, False, False]"
livio,li-vio,
livore,li-vó-re,"[False, True, False]"
livra,li-vra,
livre,li-vre,"[False, False]"
lizio,li-zio,
lle,lle,
llei,lle-i,
llemi,lle-mi,
llo,llo,
lluogo,lluo-go,
llupo,llu-po,
lnno,lnno,
lntendo,lnten-do,
lobietto,lo-biet-to,
loblico,lo-bli-co,
lobliereste,lo-blie-re-ste,
loblio,lo-blio,
locata,lo-ca-ta,
locati,lo-ca-ti,
loccaso,loc-ca-so,
locchiaie,loc-chia-ie,
locchio,loc-chio,
loccidente,loc-ci-den-te,
loco,lò-co,"[True, False]"
locuste,lo-cu-ste,
loda,lò-da,"[True, False]"
lodando,lo-dan-do,
lodar,lo-dar,
lodata,lo-da-ta,
lode,lò-de,"[True, False]"
loder,lo-der,
loderebbe,lo-de-reb-be,
loderingo,lo-de-rin-go,
lodiam,lo-diam,
lodierno,lo-dier-no,
lodila,lo-di-la,
lodio,lo-dio,
lodo,lò-do,"[True, False]"
lodor,lo-dor,
loferta,lo-fer-ta,
loffense,lof-fen-se,
lofferere,lof-fe-re-re,
loffesa,lof-fe-sa,
lofficio,lof-fi-cio,
logaggio,lo-gàg-gio,"[False, True, False]"
loglio,lò-glio,"[True, False]"
logodoro,lo-go-do-ro,
logoro,ló-go-ro,"[True, False, False]"
loico,lòi-co,"[True, False]"
loltracotata,lol-tra-co-ta-ta,
loltraggio,lol-trag-gio,
lom,lom,
lomanaggio,lo-ma-nag-gio,
lombarda,lom-bàr-da,"[False, True, False]"
lombardi,lom-bar-di,
lombardia,lom-bar-dia,
lombardo,lom-bàr-do,"[False, True, False]"
lombra,lom-bra,
lombre,lom-bre,
lomero,lo-me-ro,
lomo,lo-mo,
lomor,lo-mor,
londa,lon-da,
londe,lon-de,
londeggiar,lon-deg-giar,
lonestade,lo-ne-sta-de,
longevi,lon-ge-vi,
longobardo,lon-go-bàr-do,"[False, False, True, False]"
lonor,lo-nor,
lonore,lo-no-re,
lonrata,lo-nra-ta,
lonta,lon-ta,
lontan,lon-tan,
lontana,lon-ta-na,
lontane,lon-ta-ne,
lontani,lon-ta-ni,
lontano,lon-tà-no,"[False, True, False]"
lontra,lón-tra,"[True, False]"
lonza,lón-za,"[True, False]"
lopera,lo-pe-ra,
loperante,lo-pe-ran-te,
lopere,lo-pe-re,
loppinion,lop-pi-nion,
lopposita,lop-po-si-ta,
lopposito,lop-po-si-to,
lopposta,lop-po-sta,
loquela,lo-què-la,"[False, True, False]"
lor,LOR,[False]
lora,lò-ra,"[True, False]"
lorator,lo-ra-tor,
lorazion,lo-ra-zion,
lorbita,lor-bi-ta,
lorda,lór-da,"[True, False]"
lorde,lor-de,
lordigno,lor-di-gno,
lordinanza,lor-di-nan-za,
lordine,lor-di-ne,
lordo,lór-do,"[True, False]"
lordura,lor-dù-ra,"[False, True, False]"
lore,lo-re,
lorecchia,lo-rec-chia,
lorecchie,lo-rec-chie,
lorenzo,lo-ren-zo,
lorezza,lo-rez-za,
lorgoglio,lor-go-glio,
loriente,lo-rien-te,
lorizzonta,lo-riz-zon-ta,
lorizzonte,lo-riz-zon-te,
lorlo,lo-rlo,
lorma,lor-ma,
lorme,lor-me,
loro,ló-ro,"[True, False]"
loroquel,lo-ro-quel,
lorribil,lor-ri-bil,
lorribile,lor-ri-bi-le,
lorribili,lor-ri-bi-li,
lorsa,lor-sa,
lorse,lor-se,
lortica,lor-ti-ca,
lorto,lor-to,
lortolano,lor-to-la-no,
loscura,lo-scu-ra,
loso,lo-so,
lospizio,lo-spi-zio,
lossa,los-sa,
losso,lòs-so,"[True, False]"
loste,lo-ste,
lostel,lo-stel,
lostello,lo-stel-lo,
loto,lò-to,"[True, False]"
lottava,lot-ta-va,
lottavo,lot-ta-vo,
lovil,lo-vil,
lovra,lo-vra,
lovrare,lo-vra-re,
lozio,lo-zio,
lsu,LSU,[False]
lubert,lu-ber-t,
lubidir,lu-bi-dir,
luca,lu-ca,
lucano,lu-cà-no,"[False, True, False]"
lucca,luc-ca,
luccel,luc-cel,
lucci,luc-ci,
luccide,luc-ci-de,
lucciole,luc-cio-le,
luce,lù-ce,"[True, False]"
lucea,lu-ce-a,
lucemi,lu-ce-mi,
lucendo,lu-cèn-do,"[False, True, False]"
lucente,lu-cèn-te,"[False, True, False]"
lucenti,lu-cen-ti,
lucerna,lu-cèr-na,"[False, True, False]"
lucerne,lu-cer-ne,
lucevan,lu-ce-van,
luci,lu-ci,
lucia,lu-cì-a,"[False, True, False]"
lucida,lu-ci-da,
lucidi,lu-ci-di,
lucido,lù-ci-do,"[True, False, False]"
lucifero,lu-cì-fe-ro,"[False, True, False, False]"
lucis,lu-cis,
lucore,lu-có-re,"[False, True, False]"
lucrezia,lu-cre-zia,
luculenta,lu-cu-len-ta,
lude,lu-de,
ludi,lu-di,
ludimmo,lu-dim-mo,
ludir,lu-dir,
ludirai,lu-di-ra-i,
ludire,lu-di-re,
ludiro,lu-di-ro,
ludiron,lu-di-ron,
ludo,lù-do,"[True, False]"
lugent,lu-gen-t,
luglio,lù-glio,"[True, False]"
lui,lùi,[True]
luigi,lu-ì-gi,"[False, True, False]"
lulla,lùl-la,"[True, False]"
lultima,lul-ti-ma,
lultimar,lul-ti-mar,
lultime,lul-ti-me,
lultimo,lul-ti-mo,
lumaccia,lu-màc-cia,"[False, True, False]"
lumana,lu-ma-na,
lumane,lu-ma-ne,
lumano,lu-ma-no,
lumbilico,lum-bi-li-co,
lume,lù-me,"[True, False]"
lumera,lu-mè-ra,"[False, True, False]"
lumi,lù-mi,"[True, False]"
lumil,lu-mil,
lumile,lu-mi-le,
lumilia,lu-mi-lia,
lumiltate,lu-mil-ta-te,
luminoso,lu-mi-nó-so,"[False, False, True, False]"
lun,lun,
luna,lù-na,"[True, False]"
lunari,lu-na-ri,
luncin,lun-cin,
luncino,lun-ci-no,
lundici,lun-di-ci,
lune,lu-ne,
lunga,lùn-ga,"[True, False]"
lungamente,lun-ga-mén-te,"[False, False, True, False]"
lunge,lùn-ge,"[True, False]"
lunghe,lun-ghe,
lunghesso,lun-ghés-so,"[False, True, False]"
lunghette,lun-ghet-te,
lunghezza,lun-ghéz-za,"[False, True, False]"
lunghia,lun-ghia,
lunghie,lun-ghie,
lungi,lùn-gi,"[True, False]"
lungia,lun-gia,
lungiamente,lun-gia-men-te,
lungiato,lun-gia-to,
lungo,lùn-go,"[True, False]"
luni,lù-ni,"[True, False]"
luniverso,lu-ni-ver-so,
luno,lù-no,"[True, False]"
luoghi,luo-ghi,
luogo,luò-go,"[True, False]"
luogora,luo-go-ra,
luom,luom,
luomo,luo-mo,
luon,luon,
luopo,luo-po,
luovo,luo-vo,
lupa,lù-pa,"[True, False]"
lupelli,lu-pel-li,
lupi,lu-pi,
lupicini,lu-pi-ci-ni,
lupo,lù-po,"[True, False]"
lurchi,lur-chi,
lusanza,lu-san-za,
lusaro,lu-sa-ro,
lusata,lu-sa-ta,
lusato,lu-sa-to,
luscial,lu-scial,
luscio,lu-scio,
luscir,lu-scir,
luscirne,lu-scir-ne,
lusingar,lu-sin-gar,
lusinghe,lu-sin-ghe,
lusingher,lu-sin-gher,
luso,lu-so,
lussuria,lus-sù-ria,"[False, True, False]"
lussuriosa,lus-su-rio-sa,
lustra,lù-stra,"[True, False]"
lustro,lù-stro,"[True, False]"
lusuriere,lu-su-rie-re,
lutti,lut-ti,
lutto,lùt-to,"[True, False]"
luva,lu-va,
lve,lve,
lvella,lvel-la,
lver,lver,
mabbandona,mab-ban-do-na,
mabbandono,mab-ban-do-no,
mabbellia,mab-bel-lia,
mabbracce,mab-brac-ce,
mabellis,ma-bel-lis,
macabeo,ma-ca-bè-o,"[False, False, True, False]"
maccabei,mac-ca-be-i,
maccario,mac-ca-rio,
maccennava,mac-cen-na-va,
maccenne,mac-cen-ne,
maccerta,mac-cer-ta,
maccesero,mac-ce-se-ro,
macci,mac-ci,
maccompagna,mac-com-pa-gna,
maccompagne,mac-com-pa-gne,
maccora,mac-co-ra,
maccoro,mac-co-ro,
maccorsi,mac-cor-si,
maccorsio,mac-cor-sio,
maccostai,mac-co-sta-i,
maccuso,mac-cu-so,
macigno,ma-cì-gno,"[False, True, False]"
maciulla,ma-ciùl-la,"[False, True, False]"
macolati,ma-co-la-ti,
macolato,ma-co-là-to,"[False, False, True, False]"
macquista,mac-qui-sta,
macra,ma-cra,
macri,ma-cri,
macro,mà-cro,"[True, False]"
macrocco,ma-croc-co,
mad,MAD,[False]
maddite,mad-di-te,
maddormentai,mad-dor-men-ta-i,
maddorno,mad-dor-no,
maddrizzai,mad-driz-za-i,
madeschi,ma-de-schi,
madian,ma-dian,
madiri,ma-di-ri,
madonna,ma-dòn-na,"[False, True, False]"
madori,ma-do-ri,
madoro,ma-do-ro,
madre,mà-dre,"[True, False]"
madri,ma-dri,
maestri,ma-e-stri,
maestro,ma-e-stro--,"[False, False, False, False, False]"
mafaticasse,ma-fa-ti-cas-se,
maffatico,maf-fa-ti-co,
magagna,ma-gà-gna,"[False, True, False]"
magagnare,ma-ga-gnà-re,"[False, False, True, False]"
magagnati,ma-ga-gna-ti,
magagne,ma-ga-gne,
maggi,màg-gi,"[True, False]"
maggia,mag-gia,
maggio,màg-gio,"[True, False]"
maggior,mag-gior,
maggiore,mag-gió-re,"[False, True, False]"
maggiori,mag-gio-ri,
maggiri,mag-gi-ri,
maggrada,mag-gra-da,
maggrata,mag-gra-ta,
magiche,ma-gi-che,
maginar,ma-gi-nar,
maginare,ma-gi-nà-re,"[False, False, True, False]"
magino,ma-gi-no,
magione,ma-gió-ne,"[False, True, False]"
magioni,ma-gio-ni,
magli,ma-gli,
magna,mà-gna,"[True, False]"
magnanimo,ma-gnà-ni-mo,"[False, True, False, False]"
magne,ma-gne,
magni,ma-gni,
magnificenza,ma-gni-fi-cèn-za,"[False, False, False, True, False]"
magnificenze,ma-gni-fi-cen-ze,
magnifico,ma-gnì-fi-co,"[False, True, False, False]"
magno,mà-gno,"[True, False]"
mago,mà-go,"[True, False]"
magra,mà-gra,"[True, False]"
magre,ma-gre,
magrezza,ma-gréz-za,"[False, True, False]"
magri,ma-gri,
magro,mà-gro,"[True, False]"
mai,mài,[True]
maia,mà-ia,"[True, False]"
mainardi,mai-nar-di,
maiolica,ma-iò-li-ca,"[False, True, False, False]"
maita,mai-ta,
maiuta,ma-iu-ta,
maiutate,ma-iu-ta-te,
maiuti,ma-iu-ti,
mal,mal,[False]
mala,mà-la,"[True, False]"
malabocca,ma-la-boc-ca,
malacoda,ma-la-co-da,
malacoth,ma-la-co-th,
maladetta,ma-la-det-ta,
maladette,ma-la-det-te,
maladetti,ma-la-det-ti,
maladetto,ma-la-dét-to,"[False, False, True, False]"
maladizion,ma-la-di-zion,
malagevole,ma-la-gé-vo-le,"[False, False, True, False, False]"
malamente,ma-la-mén-te,"[False, False, True, False]"
malanno,ma-làn-no,"[False, True, False]"
malaspina,ma-la-spi-na,
malatia,ma-la-tia,
malattia,ma-lat-tì-a,"[False, False, True, False]"
malaurata,ma-la-u-ra-ta,
malaventura,ma-la-ven-tù-ra,"[False, False, False, True, False]"
malbalita,mal-ba-li-ta,
malbalito,mal-ba-li-to,
maldicente,mal-di-cèn-te,"[False, False, True, False]"
male,mà-le,"[True, False]"
malebolge,ma-le-bol-ge,
malebranche,Ma-le-bràn-che,"[False, False, True, False]"
malebranchenoi,ma-le-bran-che-no-i,
maleghi,ma-le-ghi,
malenanza,ma-le-nàn-za,"[False, False, True, False]"
maletta,ma-let-ta,
malgrado,mal-grà-do,"[False, True, False]"
mali,ma-li,
malia,ma-lì-a,"[False, True, False]"
malie,ma-lie,
maligna,ma-li-gna,
malignamente,ma-li-gna-mén-te,"[False, False, False, True, False]"
maligne,ma-li-gne,
maligno,ma-lì-gno,"[False, True, False]"
malinconia,ma-lin-co-nì-a,"[False, False, False, True, False]"
malivoglienza,ma-li-vo-glièn-za,"[False, False, False, True, False]"
malizia,ma-lì-zia,"[False, True, False]"
malizioso,ma-li-zió-so,"[False, False, True, False]"
mallarga,mal-lar-ga,
malleggiasse,mal-leg-gias-se,
malleghi,mal-le-ghi,
mallegrai,mal-le-gra-i,
mallui,mal-lu-i,
malluminasti,mal-lu-mi-na-sti,
malmenare,mal-me-nà-re,"[False, False, True, False]"
malmenata,mal-me-na-ta,
malo,mà-lo,"[True, False]"
malta,màl-ta,"[True, False]"
maltempo,mal-tèm-po,"[False, True, False]"
maltolletto,mal-tol-lèt-to,"[False, False, True, False]"
malvage,mal-va-ge,
malvagi,mal-va-gi,
malvagia,mal-va-gì-a,"[False, False, True, False]"
malvagio,mal-và-gio,"[False, True, False]"
mamasti,ma-ma-sti,
mami,ma-mi,
mamma,mam-ma-,"[False, False, False]"
mamme,mam-me,
mammella,mam-mèl-la,"[False, True, False]"
mammelle,mam-mel-le,
mamor,ma-mor,
man,man,[False]
managgio,ma-nag-gio,
manc,man-c,
manca,màn-ca,"[True, False]"
mancanza,man-càn-za,"[False, True, False]"
mancar,man-car,
mancava,man-ca-va,
manchi,man-chi,
mancia,màn-cia,"[True, False]"
mancina,man-cì-na,"[False, True, False]"
mancino,man-cì-no,"[False, True, False]"
manco,màn-co,"[True, False]"
mancolai,man-co-la-i,
mand,man-d,
manda,man-da,
mandan,man-dan,
mandaro,man-da-ro,
mandasse,man-das-se,
mandata,man-dà-ta,"[False, True, False]"
mandato,man-dà-to,"[False, True, False]"
mandava,man-da-va,
mandavar,man-da-var,
mandi,man-di,
mando,man-do,
mandommi,man-dom-mi,
mandr,man-dr,
mandra,màn-dra,"[True, False]"
mandrian,man-drian,
manduca,man-du-ca,
mane,mà-ne,"[True, False]"
maneggiare,ma-neg-già-re,"[False, False, True, False]"
manendo,ma-nen-do,
manera,ma-nè-ra,"[False, True, False]"
manfredi,man-fre-di,
manganelli,man-ga-nel-li,
manganello,man-ga-nèl-lo,"[False, False, True, False]"
mangi,man-gi,
mangia,màn-gia,"[True, False]"
mangiadore,man-gia-dó-re,"[False, False, True, False]"
mangiar,man-giar,
mani,mà-ni,"[True, False]"
mania,ma-nì-a,"[False, True, False]"
manibus,ma-ni-bus,
manicar,ma-ni-car,
maniera,ma-niè-ra,"[False, True, False]"
manifesta,ma-ni-fe-sta,
manifestar,ma-ni-fe-star,
manifeste,ma-ni-fe-ste,
manifesti,ma-ni-fe-sti,
manifesto,ma-ni-fè-sto,"[False, False, True, False]"
manna,màn-na,"[True, False]"
mano,mà-no,"[True, False]"
manon,ma-non,
manovaldo,ma-no-vàl-do,"[False, False, True, False]"
manse,man-se,
mantacare,man-ta-cà-re,"[False, False, True, False]"
mantaco,màn-ta-co,"[True, False, False]"
mante,màn-te,"[True, False]"
mantel,man-tel,
mantello,man-tèl-lo,"[False, True, False]"
mantenente,man-te-nèn-te,"[False, False, True, False]"
mantener,man-te-ner,
mantenga,man-ten-ga,
mantenghi,man-ten-ghi,
manti,man-ti,
mantien,man-tien,
mantieni,man-tie-ni,
manto,màn-to,"[True, False]"
mantoan,man-to-an,
mantoana,man-to-a-na,
mantoani,man-to-a-ni,
mantoano,man-to-à-no,"[False, False, True, False]"
mantua,man-tua,
manuca,ma-nu-ca,
maometto,Ma-o-mét-to,"[False, False, True, False]"
mapare,ma-pa-re,
mapella,ma-pel-la,
maportaro,ma-por-ta-ro,
mappaghe,map-pa-ghe,
mappar,map-par,
mapparecchiava,map-pa-rec-chia-va,
mapparecchio,map-pa-rec-chio,
mapparinno,map-pa-rin-no,
mappario,map-pa-rio,
mappariva,map-pa-ri-va,
mapparve,map-par-ve,
mapparver,map-par-ver,
mapparvero,map-par-ve-ro,
mappiani,map-pia-ni,
mapporta,map-por-ta,
mapprende,map-pren-de,
mappressai,map-pres-sa-i,
maprisse,ma-pris-se,
mar,mar,
maravigli,ma-ra-vi-gli,
maraviglia,ma-ra-vì-glia,"[False, False, True, False]"
maravigliando,ma-ra-vi-glian-do,
maravigliar,ma-ra-vi-gliar,
maravigliare,ma-ra-vi-glià-re,"[False, False, False, True, False]"
maravigliate,ma-ra-vi-glia-te,
maravigliava,ma-ra-vi-glia-va,
maraviglio,ma-ra-vi-glio,
maravigliosa,ma-ra-vi-glio-sa,
maravigliose,ma-ra-vi-glio-se,
marca,màr-ca,"[True, False]"
marcab,mar-cab,
marcel,mar-cel,
marche,marche,[False]
marchese,mar-ché-se,"[False, True, False]"
marcia,màr-cia,"[True, False]"
marcite,mar-ci-te,
marco,màr-co,"[True, False]"
mardoceo,mar-do-ce-o,
mare,mà-re,"[True, False]"
mareggiare,ma-reg-già-re,"[False, False, True, False]"
maremma,ma-rém-ma,"[False, True, False]"
marescalchi,ma-re-scal-chi,
margarita,mar-ga-ri-ta,"[False, False, False, False]"
margherita,mar-ghe-rì-ta,"[False, False, True, False]"
margherite,mar-ghe-ri-te,
margini,mar-gi-ni,
maria,Ma-rì-a,"[False, True, False]"
marin,ma-rin,
marina,ma-rì-na,"[False, True, False]"
marinaio,ma-ri-nà-io,"[False, False, True, False]"
marinar,ma-ri-nar,
marinari,ma-ri-na-ri,
marine,ma-ri-ne,"[False, False, False]"
marino,ma-rì-no,"[False, True, False]"
maritata,ma-ri-tà-ta,"[False, False, True, False]"
mariti,ma-ri-ti,
marito,ma-rì-to,"[False, True, False]"
marmava,mar-ma-va,
marmi,mar-mi,
marmo,màr-mo,"[True, False]"
marosi,ma-ro-si,
marra,màr-ra,"[True, False]"
marrestai,mar-re-sta-i,
marresto,mar-re-sto,
marrito,mar-ri-to,
marsia,mar-sia,
marsilia,mar-sì-lia,"[False, True, False]"
marte,màr-te,"[True, False]"
martelli,mar-tel-li,
martello,mar-tèl-lo,"[False, True, False]"
martino,mar-tì-no,"[False, True, False]"
martira,mar-ti-ra,
martire,màr-ti-re,"[True, False, False]"
martiri,mar-ti-ri,
martiro,màr-ti-ro,"[True, False, False]"
martorate,mar-to-ra-te,
martre,mar-tre,
martri,mar-tri,
marturi,mar-tu-ri,
marza,màr-za,"[True, False]"
marzia,mar-zia,
marzucco,mar-zuc-co,
mascella,ma-scèl-la,"[False, True, False]"
mascelle,ma-scel-le,
mascheroni,ma-sche-ro-ni,
maschi,ma-schi,
maschili,ma-schi-li,
maschio,mà-schio,"[True, False]"
masciuga,ma-sciu-ga,
mascolte,ma-scol-te,
mascondeva,ma-scon-de-va,
masicura,ma-si-cu-ra,
masnada,ma-snà-da,"[False, True, False]"
maspetta,ma-spet-ta,
maspettava,ma-spet-ta-va,
massale,mas-sa-le,
masse,mas-se,
masseggia,mas-seg-gia,
massembra,mas-sem-bra,
massent,mas-sen-t,
masseta,mas-se-ta,
massettai,mas-set-ta-i,
massi,mas-si,
massicura,mas-si-cu-ra,
massisi,mas-si-si,
massottiglio,mas-sot-ti-glio,
mastin,ma-stin,
mastino,ma-stì-no,"[False, True, False]"
mastri,ma-stri,
mastro,mà-stro,"[True, False]"
matelda,ma-tel-da,
matera,ma-tè-ra,"[False, True, False]"
materia,ma-tè-ria,"[False, True, False]"
materno,ma-tèr-no,"[False, True, False]"
matia,ma-tia,
matin,ma-tin,
matino,ma-tì-no,"[False, True, False]"
matre,mà-tre,"[True, False]"
matrimonio,ma-tri-mò-nio,"[False, False, True, False]"
matta,màt-ta,"[True, False]"
mattacco,mat-tac-co,
matte,mat-te,
mattempo,mat-tem-po,
mattendi,mat-ten-di,
mattenne,mat-ten-ne,
matteo,mat-tè-o,"[False, True, False]"
mattesi,mat-te-si,
matti,mat-ti,
mattia,mat-tì-a,"[False, True, False]"
mattin,mat-tin,
mattina,mat-tì-na,"[False, True, False]"
mattinar,mat-ti-nar,
mattino,mat-tì-no,"[False, True, False]"
matto,màt-to,"[True, False]"
mattu,mat-tu,
mattutina,mat-tu-tì-na,"[False, False, True, False]"
matura,ma-tù-ra,"[False, True, False]"
mature,ma-tu-re,
maturi,ma-tu-ri,
maturo,ma-tù-ro,"[False, True, False]"
maudesse,ma-u-des-se,
mavacciava,ma-vac-cia-va,
mavea,ma-ve-a,
mavean,ma-ve-an,
mavessi,ma-ves-si,
mavete,ma-ve-te,
mavieno,ma-vie-no,
mavr,ma-vr,
mavrebbe,ma-vreb-be,
mavresti,ma-vre-sti,
mavrete,ma-vre-te,
mavria,ma-vria,
mavrian,ma-vrian,
mavvene,mav-ve-ne,
mavvera,mav-ve-ra,
mavvinse,mav-vin-se,
mavviva,mav-vi-va,
mazza,màz-za,"[True, False]"
mazzerati,maz-ze-ra-ti,
mazzone,maz-zó-ne,"[False, True, False]"
mbedue,mbe-due,
mbestiate,mbe-stia-te,
mbianca,mbian-ca,
mbocche,mboc-che,
mbriga,mbri-ga,
mea,me-a,
mebbe,meb-be,
mebbi,meb-bi,
meco,mé-co,"[True, False]"
mecor,me-cor,
medea,me-de-a,
medesimo,me-dè-si-mo,"[False, True, False, False]"
medesma,me-de-sma,
medesme,me-de-sme,
medesmi,me-de-smi,
medesmo,me-dé-smo,"[False, True, False]"
medicina,me-di-cì-na,"[False, False, True, False]"
medusa,me-dù-sa,"[False, True, False]"
mee,me-e,
mefar,me-far,
megera,me-gè-ra,"[False, True, False]"
megliamo,me-glia-mo,
meglio,mè-glio,"[True, False]"
mei,mèi,[True]
melanesi,me-la-ne-si,
melchisedech,mel-chi-se-de-ch,
mele,mè-le,"[True, False]"
meleagro,me-le-a-gro,
melisso,me-lìs-so,"[False, True, False]"
melo,mé-lo,"[True, False]"
melode,me-lò-de,"[False, True, False]"
melodia,me-lo-dì-a,"[False, False, True, False]"
membra,mem-bra,
membrandovi,mem-bran-do-vi,
membrar,mem-brar,
membre,mem-bre,
membri,mem-bri,
membro,mèm-bro,"[True, False]"
membruto,mem-brù-to,"[False, True, False]"
memorar,me-mo-rar,
memoria,me-mò-ria,"[False, True, False]"
memorie,me-mo-rie,
mempio,mem-pio,
men,men,
mena,me-na-,"[False, False, False]"
menai,me-na-i,
menalippo,me-na-lip-po,
menalo,me-na-lo,
menando,me-nan-do,
menane,me-na-ne,
menar,me-nar,
menare,me-nà-re,"[False, True, False]"
menarlo,me-na-rlo,
menarmi,me-nar-mi,
menarvi,me-nar-vi,
menate,me-na-te,
menato,me-nà-to,"[False, True, False]"
menava,me-na-va,
menavano,me-na-va-no,
mencio,mén-cio,"[True, False]"
mendaci,men-da-ci,
mendica,men-di-ca,
mendicando,men-di-can-do,
mendicato,men-di-cà-to,"[False, False, True, False]"
mendichit,men-di-chit,
mendichitade,men-di-chi-ta-de,
mendici,men-di-ci,
mene,me-ne-,"[False, False, False]"
mener,me-ner,
meni,mè-ni,"[True, False]"
meno,mé-no,"[True, False]"
menocci,me-noc-ci,
menommi,me-nom-mi,
mensa,mèn-sa,"[True, False]"
mensola,mèn-so-la,"[True, False, False]"
mensurati,men-su-ra-ti,
ment,men-t,
menta,mén-ta,"[True, False]"
mente,mén-te,"[True, False]"
menti,men-ti,
mentire,men-tì-re,"[False, True, False]"
mentitore,men-ti-tó-re,"[False, False, True, False]"
mento,mén-to,"[True, False]"
mentovato,men-to-và-to,"[False, False, True, False]"
mentr,men-tr,
mentre,mén-tre,"[True, False]"
mentrio,men-trio,
menzionando,men-zio-nan-do,
menzogna,men-zó-gna,"[False, True, False]"
meo,mè-o,"[True, False]"
meos,me-os,
mera,me-ra,
meran,me-ran,
merc,mer-c,
merca,mèr-ca,"[True, False]"
mercantantia,mer-can-tan-tia,
mercatante,mer-ca-tàn-te,"[False, False, True, False]"
mercato,mer-cà-to,"[False, True, False]"
merce,mèr-ce,"[True, False]"
merced,mer-ced,
mercede,mer-cé-de,"[False, True, False]"
mercededi,mer-ce-de-di,
mercedi,mer-ce-di,
mercurio,mer-cù-rio,"[False, True, False]"
merda,mèr-da,"[True, False]"
merdaglia,mer-da-glia,
merdose,mer-do-se,
mere,me-re,
meretrice,me-re-trì-ce,"[False, False, True, False]"
meridian,me-ri-dian,
meridiana,me-ri-dià-na,"[False, False, True, False]"
meridiano,me-ri-dià-no,"[False, False, True, False]"
merigge,me-rìg-ge,"[False, True, False]"
merit,me-rit,
meritai,me-ri-ta-i,
meritar,me-ri-tar,
meritare,me-ri-tà-re,"[False, False, True, False]"
merito,mè-ri-to,"[True, False, False]"
meritorio,me-ri-tò-rio,"[False, False, True, False]"
merli,me-rli,
merlo,mèr-lo,"[True, False]"
mero,mè-ro,"[True, False]"
merr,mer-r,
merranno,mer-ran-no,
merrenti,mer-ren-ti,
merse,mer-se,
merta,mer-ta,
mertai,mer-ta-i,
merti,mer-ti,
merto,mèr-to,"[True, False]"
merz,mer-z,
merzarmi,mer-zar-mi,
merzede,mer-zé-de,"[False, True, False]"
mesca,me-sca,
meschine,me-schi-ne,
meschini,me-schi-ni,
meschino,me-schì-no,"[False, True, False]"
meschite,me-schi-te,
mescolai,me-sco-la-i,
mese,mé-se,"[True, False]"
mesi,me-si,
mesprigione,me-spri-gio-ne,
messa,més-sa,"[True, False]"
messagger,mes-sag-ger,
messaggi,mes-sag-gi,
messaggier,mes-sag-gier,
messaggiere,mes-sag-giè-re,"[False, False, True, False]"
messaggio,mes-sàg-gio,"[False, True, False]"
messale,mes-sà-le,"[False, True, False]"
messalto,mes-sal-to,
messe,mès-se,"[True, False]"
messer,mes-ser,
messi,mes-si,
messo,més-so,"[True, False]"
mesta,me-sta,
mestero,me-ste-ro,
mesti,me-sti,
mestier,me-stier,
mestiere,me-stiè-re,"[False, True, False]"
mestieri,me-stiè-ri,"[False, True, False]"
meta,mè-ta,"[True, False]"
metafisice,me-ta-fi-si-ce,
metalli,me-tal-li,
metallo,me-tàl-lo,"[False, True, False]"
metello,me-tel-lo,
metro,mè-tro,"[True, False]"
metropolitano,me-tro-po-li-tà-no,"[False, False, False, False, True, False]"
metta,met-ta,
mette,met-te,
mettea,met-te-a,
mettelo,met-te-lo,
mettemmo,met-tem-mo,
mettendo,met-ten-do,
metter,met-ter,
metterai,met-te-ra-i,
